plant_id,combiFalseed_heat_aFalsed_power_plaFalset,nuclear_unit_id,plant_name,operator_name,operator_id,plant_state,census_region,NERC_region,NAICS_code,EIA_sector_number,sector_name,"reportedprime_code
Prime Mover","
reported_fuel_type_code","AER_fuel_type_code
",balancing_authority_code,physical_unit_label
55856,FALSE,Null,Prairie State Generating Station,Prairie State Generating Co LLC,15330,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,MISO,short tons
55856,FALSE,Null,Prairie State Generating Station,Prairie State Generating Co LLC,15330,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,MISO,mcf
55866,FALSE,Null,Basin Creek Plant,Basin Creek Power Services LLC,1308,MT,MTN,WECC,22,2,NAICS-22 Non-Cogen,IC,NG,NG,NWMT,mcf
55927,FALSE,Null,Jasper,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,SCEG,barrels
55927,FALSE,Null,Jasper,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SCEG,mcf
55927,FALSE,Null,Jasper,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,SCEG,barrels
55927,FALSE,Null,Jasper,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SCEG,mcf
55933,FALSE,Null,Tracy Combined Cycle Power Plant,MRP San Joaquin Energy LLC.,7724,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,CISO,mcf
55933,FALSE,Null,Tracy Combined Cycle Power Plant,MRP San Joaquin Energy LLC.,7724,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,mcf
55939,FALSE,Null,Warren County,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CA,NG,NG,PJM,mcf
55939,FALSE,Null,Warren County,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT,NG,NG,PJM,mcf
55950,TRUE,Null,Elk Hills Cogen,California Resources Elk Hills LLC,13989,CA,PACC,WECC,211,7,Industrial NAICS Cogen,GT,NG,NG,CISO,mcf
55965,FALSE,Null,Wansley Combined Cycle,Southern Power Co,17650,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,SOCO,mcf
55965,FALSE,Null,Wansley Combined Cycle,Southern Power Co,17650,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,SOCO,mcf
55970,FALSE,Null,Cosumnes,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,BANC,mcf
55970,FALSE,Null,Cosumnes,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CA,OBG,ORW,BANC,Mcf
55970,FALSE,Null,Cosumnes,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,BANC,mcf
55970,FALSE,Null,Cosumnes,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CT,OBG,ORW,BANC,Mcf
55976,FALSE,Null,Hunterstown Power Plant,"Kestrel Acquisition, LLC",61913,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,mcf
55976,FALSE,Null,Hunterstown Power Plant,"Kestrel Acquisition, LLC",61913,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,mcf
55977,FALSE,Null,Bluffview,City of Farmington - (NM),6204,NM,MTN,WECC,22,1,Electric Utility,CA,NG,NG,WACM,mcf
55977,FALSE,Null,Bluffview,City of Farmington - (NM),6204,NM,MTN,WECC,22,1,Electric Utility,CT,NG,NG,WACM,mcf
55985,FALSE,Null,Palomar Energy,San Diego Gas & Electric Co,16609,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,CISO,mcf
55985,FALSE,Null,Palomar Energy,San Diego Gas & Electric Co,16609,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,CISO,mcf
55986,FALSE,Null,Mountaineer Wind Energy Center,"Sequitur Renewables, LLC",65240,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
55990,TRUE,Null,Ashtabula,"DTE Ashtabula, LLC",58115,OH,ENC,RFC,22,3,NAICS-22 Cogen,CA,NG,NG,PJM,mcf
55990,TRUE,Null,Ashtabula,"DTE Ashtabula, LLC",58115,OH,ENC,RFC,22,3,NAICS-22 Cogen,CT,NG,NG,PJM,mcf
55997,FALSE,Null,Orchard Park,Borough of Chambersburg,3329,PA,MAT,RFC,22,1,Electric Utility,IC,DFO,DFO,PJM,barrels
55997,FALSE,Null,Orchard Park,Borough of Chambersburg,3329,PA,MAT,RFC,22,1,Electric Utility,IC,NG,NG,PJM,mcf
56001,FALSE,Null,Waymart Wind,"Sequitur Renewables, LLC",65240,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
56010,FALSE,Null,Hancock County Wind Energy Center,"FPL Energy Hancock County Wind, LLC",6850,IA,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,MISO,
56016,FALSE,Null,Grimes Way,Washington State University,22040,WA,PACC,WECC,611,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,AVA,barrels
56016,FALSE,Null,Grimes Way,Washington State University,22040,WA,PACC,WECC,611,4,Commercial NAICS Non-Cogen,IC,NG,NG,AVA,mcf
56026,FALSE,Null,Donald Von Raesfeld Power Plant,City of Santa Clara - (CA),16655,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,CISO,mcf
56026,FALSE,Null,Donald Von Raesfeld Power Plant,City of Santa Clara - (CA),16655,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,CISO,mcf
56031,FALSE,Null,Fox Energy Center,Wisconsin Public Service Corp,20860,WI,ENC,RFC,22,1,Electric Utility,CA,DFO,DFO,MISO,barrels
56031,FALSE,Null,Fox Energy Center,Wisconsin Public Service Corp,20860,WI,ENC,RFC,22,1,Electric Utility,CA,NG,NG,MISO,mcf
56031,FALSE,Null,Fox Energy Center,Wisconsin Public Service Corp,20860,WI,ENC,RFC,22,1,Electric Utility,CT,DFO,DFO,MISO,barrels
56031,FALSE,Null,Fox Energy Center,Wisconsin Public Service Corp,20860,WI,ENC,RFC,22,1,Electric Utility,CT,NG,NG,MISO,mcf
56036,TRUE,Null,WWTP Power Generation Station,East Bay Municipal Util Dist,5571,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,DFO,DFO,CISO,barrels
56036,TRUE,Null,WWTP Power Generation Station,East Bay Municipal Util Dist,5571,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,NG,NG,CISO,mcf
56036,TRUE,Null,WWTP Power Generation Station,East Bay Municipal Util Dist,5571,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,OBG,ORW,CISO,Mcf
56041,FALSE,Null,Malburg,City of Vernon,19798,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,CISO,mcf
56041,FALSE,Null,Malburg,City of Vernon,19798,CA,PACC,WECC,22,1,Electric Utility,CA,OBG,ORW,CISO,Mcf
56041,FALSE,Null,Malburg,City of Vernon,19798,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,CISO,mcf
56041,FALSE,Null,Malburg,City of Vernon,19798,CA,PACC,WECC,22,1,Electric Utility,CT,OBG,ORW,CISO,Mcf
56046,FALSE,Null,Magnolia Power Project,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,LDWP,mcf
56046,FALSE,Null,Magnolia Power Project,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,CA,OBG,ORW,LDWP,Mcf
56046,FALSE,Null,Magnolia Power Project,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,LDWP,mcf
56046,FALSE,Null,Magnolia Power Project,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,CT,OBG,ORW,LDWP,Mcf
56047,FALSE,Null,CPV Towantic Energy Center,"CPV Towantic, LLC",19002,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,ISNE,barrels
56047,FALSE,Null,CPV Towantic Energy Center,"CPV Towantic, LLC",19002,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ISNE,mcf
56047,FALSE,Null,CPV Towantic Energy Center,"CPV Towantic, LLC",19002,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,ISNE,barrels
56047,FALSE,Null,CPV Towantic Energy Center,"CPV Towantic, LLC",19002,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,mcf
56051,FALSE,Null,THUMS,THUMS Long Beach Company,18986,CA,PACC,WECC,211,6,Industrial NAICS Non-Cogen,GT,NG,NG,CISO,mcf
56052,FALSE,Null,"Meyersdale Windpower, LLC","Sequitur Renewables, LLC",65240,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
56068,FALSE,Null,Elm Road Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,MISO,short tons
56068,FALSE,Null,Elm Road Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST,NG,NG,MISO,mcf
56068,FALSE,Null,Elm Road Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST,RC,COL,MISO,short tons
56068,FALSE,Null,Elm Road Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST,SUB,COL,MISO,short tons
56070,FALSE,Null,Diesel Generators,Madison Gas & Electric Co,11479,WI,ENC,MRO,22,1,Electric Utility,IC,DFO,DFO,MISO,barrels
56078,FALSE,Null,Walnut Energy Center,Turlock Irrigation District,19281,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,TIDC,mcf
56078,FALSE,Null,Walnut Energy Center,Turlock Irrigation District,19281,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,TIDC,mcf
56080,TRUE,Null,SJ/SC WPCP,San Jose/Santa Clara Water P C,16657,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,DFO,DFO,CISO,barrels
56080,TRUE,Null,SJ/SC WPCP,San Jose/Santa Clara Water P C,16657,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,NG,NG,CISO,mcf
56080,TRUE,Null,SJ/SC WPCP,San Jose/Santa Clara Water P C,16657,CA,PACC,WECC,22132,5,Commercial NAICS Cogen,IC,OBG,ORW,CISO,Mcf
56092,FALSE,Null,South Dakota Wind Energy Cente,FPL Energy South Dakota Wind LLC,34721,SD,WNC,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,WACM,
56097,FALSE,Null,New Mexico Wind Energy Center,FPL Energy New Mexico Wind LLC,34717,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PNM,
56102,FALSE,Null,Currant Creek,PacifiCorp,14354,UT,MTN,WECC,22,1,Electric Utility,CA,NG,NG,PACE,mcf
56102,FALSE,Null,Currant Creek,PacifiCorp,14354,UT,MTN,WECC,22,1,Electric Utility,CT,NG,NG,PACE,mcf
56119,TRUE,Null,Middlesex County Utilities Authority,Middlesex County Utilities Authority,49775,NJ,MAT,RFC,22,3,NAICS-22 Cogen,CA,LFG,MLG,PJM,mcf
56119,TRUE,Null,Middlesex County Utilities Authority,Middlesex County Utilities Authority,49775,NJ,MAT,RFC,22,3,NAICS-22 Cogen,CA,NG,NG,PJM,mcf
56119,TRUE,Null,Middlesex County Utilities Authority,Middlesex County Utilities Authority,49775,NJ,MAT,RFC,22,3,NAICS-22 Cogen,CT,LFG,MLG,PJM,mcf
56119,TRUE,Null,Middlesex County Utilities Authority,Middlesex County Utilities Authority,49775,NJ,MAT,RFC,22,3,NAICS-22 Cogen,CT,NG,NG,PJM,mcf
56150,FALSE,Null,McIntosh Combined Cycle Facility,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,SOCO,barrels
56150,FALSE,Null,McIntosh Combined Cycle Facility,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
56150,FALSE,Null,McIntosh Combined Cycle Facility,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,SOCO,barrels
56150,FALSE,Null,McIntosh Combined Cycle Facility,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
56152,TRUE,Null,Freeport Energy Center,Dow Chemical Co,5338,TX,WSC,TRE,325,7,Industrial NAICS Cogen,CA,NG,NG,ERCO,mcf
56152,TRUE,Null,Freeport Energy Center,Dow Chemical Co,5338,TX,WSC,TRE,325,7,Industrial NAICS Cogen,CT,NG,NG,ERCO,mcf
56163,TRUE,Null,Kennecott Power Plant,Kennecott Utah Copper,49805,UT,MTN,WECC,331,7,Industrial NAICS Cogen,GT,BIT,COL,PACE,short tons
56163,TRUE,Null,Kennecott Power Plant,Kennecott Utah Copper,49805,UT,MTN,WECC,331,7,Industrial NAICS Cogen,GT,NG,NG,PACE,mcf
56163,TRUE,Null,Kennecott Power Plant,Kennecott Utah Copper,49805,UT,MTN,WECC,331,7,Industrial NAICS Cogen,ST,BIT,COL,PACE,short tons
56163,TRUE,Null,Kennecott Power Plant,Kennecott Utah Copper,49805,UT,MTN,WECC,331,7,Industrial NAICS Cogen,ST,WH,OTH,PACE,
56177,FALSE,Null,Nebo Power Station,Utah Associated Mun Power Sys,40575,UT,MTN,WECC,22,1,Electric Utility,CA,NG,NG,PACE,mcf
56177,FALSE,Null,Nebo Power Station,Utah Associated Mun Power Sys,40575,UT,MTN,WECC,22,1,Electric Utility,CT,NG,NG,PACE,mcf
56190,TRUE,Null,Central Michigan University,Central Michigan University,3304,MI,ENC,RFC,611,5,Commercial NAICS Cogen,GT,DFO,DFO,MISO,barrels
56190,TRUE,Null,Central Michigan University,Central Michigan University,3304,MI,ENC,RFC,611,5,Commercial NAICS Cogen,GT,NG,NG,MISO,mcf
56190,TRUE,Null,Central Michigan University,Central Michigan University,3304,MI,ENC,RFC,611,5,Commercial NAICS Cogen,ST,NG,NG,MISO,mcf
56190,TRUE,Null,Central Michigan University,Central Michigan University,3304,MI,ENC,RFC,611,5,Commercial NAICS Cogen,ST,WDS,WWW,MISO,short tons
56192,TRUE,Null,Georgia-Pacific Wauna Mill,Georgia-Pacific Consumer Operations LLC-Wauna,49842,OR,PACC,WECC,322122,7,Industrial NAICS Cogen,ST,BLQ,WWW,BPAT,short tons
56192,TRUE,Null,Georgia-Pacific Wauna Mill,Georgia-Pacific Consumer Operations LLC-Wauna,49842,OR,PACC,WECC,322122,7,Industrial NAICS Cogen,ST,NG,NG,BPAT,mcf
56192,TRUE,Null,Georgia-Pacific Wauna Mill,Georgia-Pacific Consumer Operations LLC-Wauna,49842,OR,PACC,WECC,322122,7,Industrial NAICS Cogen,ST,OBS,ORW,BPAT,short tons
56192,TRUE,Null,Georgia-Pacific Wauna Mill,Georgia-Pacific Consumer Operations LLC-Wauna,49842,OR,PACC,WECC,322122,7,Industrial NAICS Cogen,ST,RFO,RFO,BPAT,barrels
56192,TRUE,Null,Georgia-Pacific Wauna Mill,Georgia-Pacific Consumer Operations LLC-Wauna,49842,OR,PACC,WECC,322122,7,Industrial NAICS Cogen,ST,SLW,ORW,BPAT,short tons
56196,FALSE,Null,500MW CC,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,CA,DFO,DFO,NYIS,barrels
56196,FALSE,Null,500MW CC,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,CA,NG,NG,NYIS,mcf
56196,FALSE,Null,500MW CC,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,CT,DFO,DFO,NYIS,barrels
56196,FALSE,Null,500MW CC,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,CT,NG,NG,NYIS,mcf
56224,FALSE,Null,TS Power Plant,"Nevada Gold Energy, LLC",49896,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,NEVP,barrels
56224,FALSE,Null,TS Power Plant,"Nevada Gold Energy, LLC",49896,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,NEVP,short tons
56227,FALSE,Null,Port Westward,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,CA,NG,NG,PGE,mcf
56227,FALSE,Null,Port Westward,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,CT,NG,NG,PGE,mcf
56229,TRUE,Null,Cogeneration 1,University of Arizona,49913,AZ,MTN,WECC,611,5,Commercial NAICS Cogen,CS,NG,NG,TEPC,mcf
56232,FALSE,Null,Miramar Energy Facility,San Diego Gas & Electric Co,16609,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,CISO,mcf
56234,FALSE,Null,Caithness Long Island Energy Center,"Caithness Long Island, LLC",49950,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,NYIS,barrels
56234,FALSE,Null,Caithness Long Island Energy Center,"Caithness Long Island, LLC",49950,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,NYIS,mcf
56234,FALSE,Null,Caithness Long Island Energy Center,"Caithness Long Island, LLC",49950,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,NYIS,barrels
56234,FALSE,Null,Caithness Long Island Energy Center,"Caithness Long Island, LLC",49950,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,NYIS,mcf
56237,FALSE,Null,Lake Side Power Plant,PacifiCorp,14354,UT,MTN,WECC,22,1,Electric Utility,CA,NG,NG,PACE,mcf
56237,FALSE,Null,Lake Side Power Plant,PacifiCorp,14354,UT,MTN,WECC,22,1,Electric Utility,CT,NG,NG,PACE,mcf
56239,FALSE,Null,Malaga Power LLC,"CalPeak Power, LLC",59527,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,CISO,mcf
56241,FALSE,Null,Cannon Falls Energy Center,Invenergy Services LLC,49893,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,MISO,barrels
56241,FALSE,Null,Cannon Falls Energy Center,Invenergy Services LLC,49893,MN,WNC,MRO,22,2,NAICS-22 Non-Cogen,GT,NG,NG,MISO,mcf
56242,FALSE,Null,Kindred School,Kindred Public School,49991,ND,WNC,MRO,611,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,MISO,barrels
56247,FALSE,Null,West Group Data Center F,Thomson Corp,18981,MN,WNC,MRO,518,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,MISO,barrels
56255,FALSE,Null,Hopkins Ridge Wind,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,WT,WND,WND,BPAT,
56258,FALSE,Null,Kapaia Power Station,Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,GT,DFO,DFO,,barrels
56258,FALSE,Null,Kapaia Power Station,Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,GT,JF,WOO,,barrels
56258,FALSE,Null,Kapaia Power Station,Kauai Island Utility Cooperative,10071,HI,PACN,,22,1,Electric Utility,GT,WO,WOO,,barrels
56259,TRUE,Null,Empire Generating Co LLC,Empire Generating Co LLC,56480,NY,MAT,NPCC,22,3,NAICS-22 Cogen,CA,DFO,DFO,NYIS,barrels
56259,TRUE,Null,Empire Generating Co LLC,Empire Generating Co LLC,56480,NY,MAT,NPCC,22,3,NAICS-22 Cogen,CA,NG,NG,NYIS,mcf
56259,TRUE,Null,Empire Generating Co LLC,Empire Generating Co LLC,56480,NY,MAT,NPCC,22,3,NAICS-22 Cogen,CT,DFO,DFO,NYIS,barrels
56259,TRUE,Null,Empire Generating Co LLC,Empire Generating Co LLC,56480,NY,MAT,NPCC,22,3,NAICS-22 Cogen,CT,NG,NG,NYIS,mcf
56274,FALSE,Null,Valley Queen Cheese,"Valley Queen Cheese Factory, Inc.",49988,SD,WNC,MRO,22,2,NAICS-22 Non-Cogen,IC,DFO,DFO,MISO,barrels
56288,FALSE,Null,Salem Water Plant,City of Salem - (VA),16558,VA,SAT,RFC,22131,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,PJM,barrels
56289,FALSE,Null,Salem Street Dept,City of Salem - (VA),16558,VA,SAT,RFC,811,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,PJM,barrels
56290,FALSE,Null,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",54684,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,NYIS,
56291,FALSE,Null,Horse Hollow Wind Energy Center,FPL Energy Horse Hollow LLC,50063,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,ERCO,
56294,FALSE,Null,Bayway Refinery,Phillips 66,50095,NJ,MAT,RFC,32411,6,Industrial NAICS Non-Cogen,OT,WH,OTH,PJM,
56298,FALSE,Null,Roseville Energy Park,City of Roseville - (CA),16295,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,BANC,mcf
56298,FALSE,Null,Roseville Energy Park,City of Roseville - (CA),16295,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,BANC,mcf
56298,FALSE,Null,Roseville Energy Park,City of Roseville - (CA),16295,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,BANC,mcf
56299,FALSE,Null,Wind Park Bear Creek,"Leeward Asset Management, LLC",50123,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
56300,FALSE,Null,Jersey-Atlantic Wind Farm,"Leeward Asset Management, LLC",50123,NJ,MAT,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
56304,FALSE,Null,San Juan Mesa Wind Project LLC,NRG Energy Gas & Wind Holdings Inc,59883,NM,MTN,MRO,22,2,NAICS-22 Non-Cogen,WT,WND,WND,SWPP,
56309,TRUE,Null,Trigen St. Louis,Ashley Energy LLC,50130,MO,WNC,SERC,22,3,NAICS-22 Cogen,CA,NG,NG,MISO,mcf
56309,TRUE,Null,Trigen St. Louis,Ashley Energy LLC,50130,MO,WNC,SERC,22,3,NAICS-22 Cogen,CS,NG,NG,MISO,mcf
56309,TRUE,Null,Trigen St. Louis,Ashley Energy LLC,50130,MO,WNC,SERC,22,3,NAICS-22 Cogen,IC,DFO,DFO,MISO,barrels
56309,TRUE,Null,Trigen St. Louis,Ashley Energy LLC,50130,MO,WNC,SERC,22,3,NAICS-22 Cogen,ST,NG,NG,MISO,mcf
56312,TRUE,Null,Shute Creek Facility,Exxon Mobil Production Co,6529,WY,MTN,WECC,211,7,Industrial NAICS Cogen,GT,NG,NG,PACE,mcf
56312,TRUE,Null,Shute Creek Facility,Exxon Mobil Production Co,6529,WY,MTN,WECC,211,7,Industrial NAICS Cogen,GT,OG,OOG,PACE,mcf
56322,FALSE,Null,Wild Horse,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,PV,SUN,SUN,PSEI,
56322,FALSE,Null,Wild Horse,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,WT,WND,WND,PSEI,
56329,FALSE,Null,Campbell Industrial Park,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,GT,DFO,DFO,,barrels
56329,FALSE,Null,Campbell Industrial Park,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,GT,OBL,ORW,,barrels
56336,FALSE,Null,Aragonne Wind LLC,"Leeward Asset Management, LLC",50123,NM,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PNM,
56337,FALSE,Null,Sweetwater Wind 4 LLC,"Leeward Asset Management, LLC",50123,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,ERCO,
56338,FALSE,Null,High Trail Wind Farm LLC,High Trail Wind Farm LLC,54709,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PJM,
56350,FALSE,Null,Colorado Bend Energy Center,CER Colorado Bend Energy Partners LP,56765,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,mcf
56350,FALSE,Null,Colorado Bend Energy Center,CER Colorado Bend Energy Partners LP,56765,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,mcf
56350,FALSE,Null,Colorado Bend Energy Center,CER Colorado Bend Energy Partners LP,56765,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT,NG,NG,ERCO,mcf
56361,FALSE,Null,Big Horn Wind Project,Avangrid Renewables LLC,15399,WA,PACC,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,AVRN,
56371,FALSE,Null,Cedar Creek Wind,"Leeward Asset Management, LLC",50123,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,PSCO,
56377,FALSE,Null,Judith Gap Wind Energy Center,Invenergy Services LLC,49893,MT,MTN,WECC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,NWMT,
56378,FALSE,Null,Pakini Nui Wind Farm,Apollo Energy Corp,794,HI,PACN,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,
56391,FALSE,Null,Blue Sky Green Field Wind Project,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,WT,WND,WND,MISO,
56395,FALSE,Null,Mesquite Wind Power LLC,Mesquite Wind LLC,54759,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,WT,WND,WND,ERCO,
56399,FALSE,Null,Lempster Wind LLC,Avangrid Renewables LLC,15399,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,WT,WND,WND,ISNE,
56400,FALSE,Null,Treasure Coast Energy Center,Fort Pierce Utilities Authority,6616,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FMPP,barrels
56400,FALSE,Null,Treasure Coast Energy Center,Fort Pierce Utilities Authority,6616,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FMPP,mcf
56400,FALSE,Null,Treasure Coast Energy Center,Fort Pierce Utilities Authority,6616,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FMPP,barrels
56400,FALSE,Null,Treasure Coast Energy Center,Fort Pierce Utilities Authority,6616,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FMPP,mcf
56405,FALSE,Null,Nevada Solar One,Acciona Solar Power,55744,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,NEVP,mcf
56405,FALSE,Null,Nevada Solar One,Acciona Solar Power,55744,NV,MTN,WECC,22,2,NAICS-22 Non-Cogen,ST,SUN,SUN,NEVP,
56407,FALSE,Null,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
56407,FALSE,Null,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
56407,FALSE,Null,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
56407,FALSE,Null,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
56445,FALSE,Null,Spindle Hill Energy Center,Invenergy Services LLC,49893,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,PSCO,barrels
