plant_id,total_fuel_consumption_quantity,total_elec_consumption,total_fuel_consumption_MMBtu,total_elec_consumption_MMBtu,net_gen_MWh
99999,63736,63736,33871,33871,2533
99999,329443,329443,161140,161140,14882
99999,440059,440059,215256,215256,19596
99999,12569002,12569002,6229713,6229713,547521
99999,0,0,0,0,0
99999,2714224,2714224,1334960,1334960,118031
99999,864440,864440,422874,422874,16437
99999,1280333,1280333,662230,662230,57265
99999,1500241,1500241,775974,775974,71281
99999,370171,370171,191710,191710,13373
99999,7825309,7825309,3881218,3881218,357393
99999,375968,357340,186412,177176,16479
99999,320476,320476,158977,158977,15891
99999,23133,23133,11304,11304,384
99999,1121682,1121682,548497,548497,42954
99999,207745,207745,101601,101601,7311
99999,1047062,1047062,512170,512170,49205
99999,3840519,3840519,1878539,1878539,157571
99999,1000469,1000469,721183,721183,62661
99999,9530438,9530438,4824767,4824767,423314
99999,138790,138790,70309,70309,7887
99999,994836,994836,486618,486618,50569
99999,157114,157114,76847,76847,6462
99999,872620,872620,426814,426814,46236
99999,3561353,3561353,1723364,1723364,145371
99999,244234,152681,118219,73892,10612
99999,91731,91731,44828,44828,9081
99999,5761432,5761432,5734737,5734737,661190
99999,0,0,0,0,0
99999,34895,34895,35886,35886,5774
99999,5835,5835,5981,5981,647
99999,41993,41993,43488,43488,2887
99999,341120,269878,353365,279571,39522
99999,470698,470698,487432,487432,52975
99999,556721,535859,576642,555029,59098
99999,722125,390601,747909,404474,44418
99999,185485,168246,192042,174197,17721
99999,0,0,0,0,0
99999,625104,625104,668391,668391,71746
99999,0,0,0,0,0
99999,410337,242665,422937,250102,36029
99999,91576,91576,93698,93698,12163
99999,397791,397791,407220,407220,50247
99999,356001,176528,364450,180722,41007
99999,0,0,0,0,0
99999,48255,48255,49645,49645,4632
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,3760620,3760620,4077883,4077883,192244
99999,6244,6244,6771,6771,900
99999,2831,1936,3062,2092,842
99999,1489241,1489241,1546248,1546248,20826
99999,200313,200313,207638,207638,19673
99999,0,0,0,0,0
99999,9044,9044,9423,9423,1327
99999,35343,28114,36758,29272,4205
99999,5615,5615,5851,5851,889
99999,0,0,0,0,0
99999,88101,88101,92808,92808,7736
99999,3992881,3992881,4046997,4046997,460667
99999,1056804,1056804,1086689,1086689,124680
99999,77412,77412,79609,79609,18128
99999,45266,45266,46603,46603,4937
99999,231765,189207,238785,194939,21219
99999,4724,4724,4863,4863,735
99999,6711,6711,6971,6971,735
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,9312317,9312317,9860533,9860533,1147595
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,89199,57120,94448,60482,12334
99999,61419,38716,65033,40995,7300
99999,1978855,1978855,2128456,2128456,266165
99999,472246,472246,508056,508056,64854
99999,0,0,0,0,0
99999,277,64,298,67,19
99999,304757,304757,312067,312067,30259
99999,586026,586026,602187,602187,71270
99999,4378065,4378065,4450529,4450529,499187
99999,482379,482379,508833,508833,73010
99999,419173,419173,433642,433642,32230
99999,291189,291189,301368,301368,28754
99999,708047,227655,732779,235488,39813
99999,776453,776453,795382,795382,86709
99999,43744,43744,45100,45100,4835
99999,286900,259958,296024,268218,25528
99999,28425,28425,29304,29304,3120
99999,1015370,586239,1047574,604747,81523
99999,33551,33551,35471,35471,3753
99999,81644,81644,86321,86321,6373
99999,1287349,1287349,1327679,1327679,141887
99999,6908174,6908174,7324003,7324003,853640
99999,375312,191673,398115,203252,40864
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,4071869,4071869,4216557,4216557,467450
99999,47600,37565,49287,38890,5043
99999,18594,18452,19256,19109,2069
99999,155707,155707,161245,161245,18646
99999,19052,11091,19722,11479,2387
99999,839693,839693,865276,865276,100109
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,7213600,7213600,7343615,7343615,813077
99999,1252858,1252858,1275510,1275510,134201
99999,549055,549055,558894,558894,184694
99999,0,0,0,0,0
99999,568678,568678,578810,578810,62112
99999,519672,519672,543594,543594,51086
99999,172876,171095,180808,178935,18057
99999,622646,619860,651613,648693,78703
99999,0,0,0,0,0
99999,770,770,803,803,449
99999,814563,814563,885739,885739,97264
99999,0,0,0,0,0
99999,60378,60378,62370,62370,8872
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,33857,24383,34987,25189,5055
99999,55824,47878,33783,28975,2414
99999,952120,952120,576230,576230,52179
99999,411469,267594,248994,161956,20169
99999,9994,9994,6070,6070,333
99999,2107329,1595188,1274826,965204,101434
99999,222024,222024,134336,134336,11173
99999,0,0,0,0,0
99999,87414,65209,52383,39072,6784
99999,164637,164637,98649,98649,9021
99999,115159,72786,69010,43628,7110
99999,240780,240780,144300,144300,10081
99999,712991,603287,427257,361479,37391
99999,0,0,0,0,0
99999,187209,187209,117852,117852,12851
99999,209472,114500,131067,71932,12181
99999,378160,336333,226611,201559,23352
99999,71845,32873,43053,19702,2735
99999,160011,160011,95907,95907,7749
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,67395,67395,40875,40875,4360
99999,41754,20620,33071,16593,1430
99999,73591,73591,58560,58560,6634
99999,67040,67040,40177,40177,3330
99999,40552,40552,24294,24294,1203
99999,187664,99821,112456,59818,11227
99999,0,0,0,0,0
99999,303105,235687,181635,141221,18791
99999,315982,229233,189351,137353,25643
99999,0,0,0,0,0
99999,4947,4947,25944,25944,1007
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,10530,10530,3086
99999,69860,69860,609936,609936,52478
99999,0,0,5731,5731,1680
99999,0,0,11988,11988,3513
99999,0,0,82391,82391,24147
99999,0,0,163120,163120,47808
99999,0,0,87465,87465,25634
99999,0,0,75364,75364,22088
99999,0,0,12113,12113,3551
99999,0,0,1877640,1877640,550304
99999,0,0,5940053,5940053,1740929
99999,0,0,83711,83711,24535
99999,0,0,89562,89562,26249
99999,0,0,1220222,1220222,357628
99999,0,0,52439196,52439196,15369051
99999,0,0,24286,24286,7119
99999,0,0,663784,663784,194544
99999,0,0,15761,15761,4620
99999,0,0,729719,729719,213867
99999,0,0,7862,7862,2304
99999,0,0,43998,43998,12897
99999,0,0,2760809,2760809,809150
99999,0,0,59244,59244,17364
99999,0,0,743207,743207,217820
99999,0,0,19719,19719,5780
99999,0,0,20062,20062,5880
99999,0,0,354,354,103
99999,0,0,1462,1462,428
99999,0,0,85327,85327,25008
99999,0,0,21738,21738,6372
99999,0,0,65237,65237,19120
99999,0,0,8635,8635,2531
99999,0,0,344838,344838,101066
99999,0,0,578293,578293,169487
99999,0,0,16386,16386,4802
99999,0,0,12365,12365,3624
99999,0,0,548429,548429,160736
99999,0,0,5075676,5075676,1487600
99999,0,0,6356,6356,1863
99999,0,0,123349,123349,36152
99999,0,0,435446,435446,127622
99999,0,0,14115,14115,4137
99999,0,0,152766,152766,44774
99999,0,0,59131,59131,17330
99999,0,0,436785,436785,128015
99999,0,0,9604,9604,2814
99999,0,0,584,584,171
99999,0,0,1676349,1676349,491311
99999,0,0,1700,1700,498
99999,0,0,1318274,1318274,386368
99999,0,0,649804,649804,190448
99999,0,0,4782,4782,1401
99999,0,0,48103,48103,14098
99999,0,0,74025,74025,21695
99999,0,0,89875,89875,26341
99999,0,0,871,871,255
99999,0,0,8805,8805,2581
99999,0,0,131870,131870,38650
99999,0,0,135847,135847,39815
99999,0,0,230518,230518,67561
99999,0,0,6417072,6417072,1880734
99999,0,0,29161,29161,8547
99999,0,0,6785,6785,1988
99999,0,0,26920,26920,7890
99999,0,0,1769563,1769563,518630
99999,0,0,64239,64239,18828
99999,0,0,1280746,1280746,375363
99999,0,0,100963,100963,29590
99999,0,0,1531986,1531986,449002
99999,0,0,7165,7165,2100
99999,0,0,167919,167919,49215
99999,0,0,5381228,5381228,1577157
99999,0,0,15672,15672,4593
99999,0,0,73630,73630,21579
99999,0,0,375672,375672,110103
99999,0,0,5360,5360,1571
99999,0,0,25184,25184,7382
99999,0,0,1155924,1155924,338783
99999,0,0,20018100,20018100,5866973
99999,0,0,380138,380138,111412
99999,0,0,27127,27127,7950
99999,0,0,231714,231714,67911
99999,0,0,12589,12589,3690
99999,0,0,385102,385102,112866
99999,0,0,4530772,4530772,1327898
99999,0,0,415826,415826,121870
99999,0,0,496,496,145
99999,0,0,14256,14256,4178
99999,0,0,1292015,1292015,378668
99999,0,0,2039215,2039215,597662
99999,0,0,78119,78119,22896
99999,0,0,3597813,3597813,1054458
99999,0,0,153132,153132,44880
99999,0,0,30556,30556,8955
99999,0,0,8025195,8025195,2352038
99999,0,0,19060,19060,5585
99999,0,0,37765,37765,11068
99999,0,0,23538,23538,6899
99999,0,0,571853,571853,167600
99999,0,0,18010,18010,5278
99999,0,0,154547,154547,45295
99999,0,0,11499,11499,3370
99999,0,0,18477,18477,5415
99999,0,0,3047093,3047093,893052
99999,0,0,1198573,1198573,351284
99999,0,0,22264,22264,6525
99999,0,0,28106,28106,8238
99999,0,0,1381011,1381011,404750
99999,0,0,26930,26930,7893
99999,0,0,2691786,2691786,788919
99999,0,0,18318,18318,5369
99999,0,0,58882,58882,17258
99999,0,0,8864,8864,2598
99999,0,0,428391,428391,125553
99999,0,0,14189,14189,4159
99999,0,0,46994,46994,13773
99999,0,0,4516715,4516715,1323775
99999,0,0,7044,7044,2064
99999,0,0,34314,34314,10057
99999,0,0,25119,25119,7362
99999,0,0,1528113,1528113,447863
99999,0,0,1326113,1326113,388663
99999,0,0,2808011,2808011,822981
99999,0,0,5085,5085,1490
99999,0,0,4144,4144,1214
99999,0,0,401814,401814,117769
99999,0,0,20912,20912,6128
99999,0,0,107475,107475,31499
99999,0,0,331807,331807,97247
99999,0,0,338595,338595,99238
99999,0,0,10544,10544,3090
99999,0,0,0,0,0
99999,263827,263827,2055949,2055949,154440
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,172306,172306,1291220,1291220,83730
99999,542954,0,4071023,0,0
99999,156464,30733,1172906,230342,32700
99999,68718,8643,515217,64766,5524
99999,6969,0,52175,0,0
99999,0,0,0,0,0
99999,236560375,45251105,19847203,3803685,755734
99999,93968759,13096684,8521121,1190628,264018
99999,1223396,811156,111333,73647,24212
99999,103290,103290,2080261,2080261,206647
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,149153,149153,3495140,3495140,317254
99999,83175,2515,1940783,58764,12032
99999,0,0,0,0,0
99999,26135,3110,616002,73287,15519
99999,2304,2304,49829,49829,4739
99999,3746,954,81618,20775,3460
99999,22596,1403,523535,32501,6586
99999,18253,3621,334298,66523,11078
99999,0,0,0,0,0
99999,32779,32779,741607,741607,64332
99999,219752,219752,5137143,5137143,530493
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,52241,5520,1088171,115567,16914
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,5785,285,145642,7243,1483
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,62884,62884,1564016,1564016,108538
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,356838,356838,7708058,7708058,732948
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,14210,8343,280995,164903,13970
99999,3979484,590746,46931381,6968355,1065579
99999,1167225,149395,14253387,1824269,332971
99999,2744325,286182,31422522,3276749,616991
99999,5310660,1028159,62730178,12146378,1662031
99999,854452,79918,9980971,933527,197054
99999,2749852,441722,30967992,4974535,767097
99999,468475,70452,5407130,813167,170982
99999,548416,103936,6549610,1243074,181928
99999,226139,73995,2711708,887823,192404
99999,833394,70000,9699724,815160,171357
99999,696473,40251,8284196,477507,82215
99999,378813,42239,4469993,498416,92527
99999,624529,51094,7444602,608989,152545
99999,2240422,237438,26169197,2773765,486872
99999,1380566,218526,14910111,2360093,260321
99999,78646,6849,826311,71871,14160
99999,0,0,0,0,0
99999,2412,252,13801,1438,267
99999,4520,4520,26534,26534,1984
99999,1714,151,10060,883,191
99999,0,0,0,0,0
99999,12,12,72,72,2
99999,0,0,0,0,0
99999,399,399,2255,2255,211
99999,1458,1458,8498,8498,573
99999,0,0,0,0,0
99999,44,44,254,254,20
99999,0,0,0,0,0
99999,645,141,3745,813,111
99999,0,0,0,0,0
99999,13677,2561,79447,14877,3363
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,72,15,416,85,14
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,943,943,5441,5441,401
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,1013,136,5827,794,165
99999,636,636,3703,3703,204
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,3440
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,855,855,5053,5053,413
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,37493,2731,217663,15852,3332
99999,1638,1638,9434,9434,920
99999,284,284,1650,1650,120
99999,79,79,459,459,82
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,2525,2473,14688,14392,1186
99999,0,0,0,0,0
99999,288,288,1698,1698,129
99999,0,0,0,0,0
99999,15908,15908,92103,92103,6003
99999,2670,2104,15460,12184,963
99999,0,0,0,0,0
99999,1,0,6,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,9264,9264,53893,53893,3721
99999,206478,206478,1204119,1204119,97316
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,1253,1253,7285,7285,707
99999,1871,1871,10856,10856,590
99999,261,25,1514,146,30
99999,0,0,0,0,0
99999,1057,1057,6281,6281,61
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,344,28,2000,171,33
99999,0,0,0,0,0
99999,0,0,11072235,11072235,3245086
99999,0,0,504805,504805,147950
99999,0,0,747252,747252,219007
99999,0,0,986111,986111,289013
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,1535028,1535028,671492,671492,43055
99999,408594,114044,199806,55789,4758
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,26384
99999,0,0,0,0,17326
99999,0,0,0,0,18105
99999,0,0,0,0,31888
99999,0,0,0,0,21083
99999,0,0,0,0,21907
99999,185485,185485,191791,191791,16251
99999,19343978,2660224,19959347,2744787,477136
99999,3200606,3200606,3290925,3290925,369118
99999,4698501,582095,4832282,598665,113488
99999,1837,1837,1887,1887,256
99999,0,0,0,0,0
99999,182610,182610,189171,189171,14401
99999,875517,424223,906165,438931,38549
99999,0,0,0,0,0
99999,1110290,113108,1150087,117119,25789
99999,0,0,0,0,0
99999,1560022,1560022,1606859,1606859,142791
99999,0,0,0,0,0
99999,4508539,4508539,4668712,4668712,381048
99999,2796033,2796033,2864538,2864538,244448
99999,20343254,2747291,20826134,2812503,523958
99999,16080742,16080742,16544899,16544899,1471367
99999,16983945,2586144,17473159,2660868,397511
99999,4385602,4385602,4748457,4748457,442231
99999,145695,28583,157059,30813,5131
99999,10702876,1601665,11577658,1733006,225519
99999,7324143,389658,7380592,392592,81971
99999,76642,76642,79701,79701,7259
99999,1486217,324921,1540821,337140,56145
99999,16030364,3855089,16611976,3996732,507699
99999,915153,200615,964036,211263,51051
99999,1449452,1449452,1526930,1526930,33950
99999,18647806,4111768,19644256,4330657,711421
99999,844848,844848,855034,855034,119066
99999,95144,32889,96546,33347,7584
99999,5391336,5391336,5556136,5556136,521768
99999,101361,3330,104425,3436,725
99999,10159572,10159572,10449240,10449240,1065816
99999,877350,877350,902465,902465,106536
99999,33903530,5202410,34857913,5349120,813706
99999,0,0,0,0,0
99999,28287,28287,29153,29153,1545
99999,3031182,681239,3123038,701861,132986
99999,9677,9677,10070,10070,585
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,180263,18101,186933,18771,3804
99999,0,0,0,0,0
99999,2498213,388635,2604131,405146,85369
99999,0,0,0,0,0
99999,188097,188097,199145,199145,14261
99999,4014593,487961,4250953,516678,74810
99999,2238966,2238966,2404982,2404982,202225
99999,3232032,688162,3468236,739683,119976
99999,694053,266414,743910,285463,38160
99999,10958,1691,11738,1793,335
99999,85856,85856,87922,87922,8689
99999,8870096,8870096,9114695,9114695,779303
99999,1719909,813127,1767185,835463,181057
99999,53884,53884,56754,56754,4353
99999,0,0,0,0,0
99999,76806,4025,80775,4236,361
99999,189118,58923,194969,60763,7458
99999,1528078,137244,1577886,141702,29716
99999,0,0,0,0,0
99999,1688364,1688364,1779239,1779239,195788
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,129285,129285,133305,133305,16848
99999,17147689,17147689,17690049,17690049,1530003
99999,2579576,456073,2661682,470537,66711
99999,1813458,196098,1871219,202326,39291
99999,258940,258940,273764,273764,20962
99999,486375,93787,514301,99158,20788
99999,1156018,17393,1222142,18387,1568
99999,8074991,878689,8536883,928940,102995
99999,19061441,19061441,19651704,19651704,1858574
99999,0,0,0,0,0
99999,5114998,271457,5427132,288164,39529
99999,7458491,7458491,7723039,7723039,663453
99999,2850395,1613676,2951829,1671099,299925
99999,65118,8028,67397,8309,2031
99999,4425336,557130,4582893,576947,110296
99999,359645,62191,369650,63923,11812
99999,174622,11477,179674,11816,2960
99999,2836740,500489,3114746,549668,46880
99999,61978868,61978868,63097383,63097383,5627954
99999,18215346,18215346,18545809,18545809,1949623
99999,0,0,0,0,0
99999,11523365,11523365,11728734,11728734,1151788
99999,28572087,4454694,29080495,4534158,909174
99999,51941,51941,54160,54160,4319
99999,3931284,1167435,4099451,1216981,122046
99999,21776,21776,23686,23686,1533
99999,4805690,330588,5227041,359560,57963
99999,868116,868116,897056,897056,96888
99999,295417,72731,305283,75160,11901
99999,0,0,0,0,0
99999,6649819,1862784,6871708,1924792,188276
99999,75438,75438,80929,80929,4356
99999,126716,126716,130565,130565,10130
99999,2061841,161053,2127468,166150,35835
99999,0,0,0,0,0
99999,42066,199,29445,139,19
99999,175491,123482,105136,73988,5222
99999,128807,13260,77185,7946,1566
99999,2058,2058,10429,10429,1044
99999,27549,15084,140299,76887,5377
99999,0,0,0,0,0
99999,3974,3974,20166,20166,1849
99999,9265,2525,134950,36640,5002
99999,25774,25774,396889,396889,34302
99999,0,0,0,0,0
99999,386076,41097,5601325,596655,96105
99999,1007,40,14722,574,113
99999,2599,1251,1229,594,119
99999,0,0,0,0,0
99999,35340544,7835985,17162666,3740614,670232
99999,0,0,0,0,0
99999,21370715,1360698,14497318,922480,233405
99999,0,0,0,0,0
99999,28433654,4959126,15069836,2628338,549091
99999,16688537,1619034,9392083,890037,197363
99999,0,0,0,0,0
99999,828266,828266,645087,645087,48530
99999,2410418,1036567,1873639,805764,118865
99999,2758830,110014,788381,31937,6991
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,98205,14189,2650043,384987,81981
99999,0,0,0,0,0
99999,253450,237854,8087197,7657754,947873
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,860,860,2180,2180,652
99999,16114,16114,40558,40558,17142
99999,0,0,0,0,0
99999,18077,1313,45835,3326,711
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,8436,1676,52716,10472,1650
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,209859,209859,1304156,1304156,102773
99999,23755,23755,148521,148521,10247
99999,0,0,0,0,0
99999,138869,7119,871794,44691,8009
99999,1287287,75642,8100614,475989,108581
